ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR853TXT/	ENCSR853TXT	RNA-seq	total RNA-seq				Homo sapiens right cardiac atrium tissue male adult (60 years)	right cardiac atrium	GEO:GSE175265	w78_right_cardiac_atrium	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF613DIB/,/files/ENCFF055NTY/,/files/ENCFF343MCJ/,/files/ENCFF271BRH/,/files/ENCFF721LQD/,/files/ENCFF993QRD/,/files/ENCFF757IJD/,/files/ENCFF413URT/,/files/ENCFF756IDW/,/files/ENCFF098VIA/		ENCBS271WJL	1	1		Homo sapiens	adult	60 years												/replicates/c0de6079-9942-49ad-835d-b64bceac14d5/				
/experiments/ENCSR895ZTB/	ENCSR895ZTB	RNA-seq	total RNA-seq				Homo sapiens H1	H1	GEO:GSE175297	h1_hesc	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF285STI/,/files/ENCFF840NDZ/,/files/ENCFF379NOY/,/files/ENCFF736UWE/,/files/ENCFF675NTU/,/files/ENCFF589UGG/,/files/ENCFF031QGE/,/files/ENCFF975IMO/,/files/ENCFF475QYW/,/files/ENCFF392IRT/,/files/ENCFF094ZZR/,/files/ENCFF605VHG/,/files/ENCFF904ENG/,/files/ENCFF427GPN/,/files/ENCFF174OMR/,/files/ENCFF658AFW/,/files/ENCFF371NWP/,/files/ENCFF465VMY/,/files/ENCFF910OBU/,/files/ENCFF132IXN/	/reference-epigenomes/ENCSR820QMS/	ENCBS287SWH,ENCBS584QDY	2,1	1		Homo sapiens	embryonic													/replicates/18ed73de-594c-4d85-aeed-4232b3c7a548/,/replicates/fb3347b4-e4c6-4d26-9fbb-e06a3f715307/				
/experiments/ENCSR588TIV/	ENCSR588TIV	RNA-seq	total RNA-seq				Homo sapiens T-helper 2 cell male adult (35 years) treated with 100 ng/mL Interleukin-4 for 36 hours, 5 μg/mL Interferon-gamma antibody for 36 hours	T-helper 2 cell	GEO:GSE219466	CD4 N (RA+ MACS sort)Th2 (aIFNg 5ug/ml+IL-4 100ng/ml)(day 14)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF159DMM/,/files/ENCFF077JIQ/,/files/ENCFF652FES/,/files/ENCFF559URV/,/files/ENCFF357RLL/,/files/ENCFF660NRG/,/files/ENCFF100ZQL/,/files/ENCFF842GGW/,/files/ENCFF279EMA/,/files/ENCFF112NRB/,/files/ENCFF776PBJ/,/files/ENCFF232SLG/,/files/ENCFF260KPS/,/files/ENCFF678QRJ/,/files/ENCFF870ILQ/,/files/ENCFF613YYC/,/files/ENCFF943UZO/,/files/ENCFF979YDC/,/files/ENCFF674UGE/,/files/ENCFF564BFX/		ENCBS983OVZ,ENCBS727FRT	1,2	1		Homo sapiens	adult	35 years	Interleukin-4,Interferon-gamma antibody	UniProtKB:P05112	100,5	ng/mL,μg/mL	36	hour						/replicates/04f12ee5-12f8-42ca-90ef-6870e6718b17/,/replicates/e832184e-3a3c-48a7-a30d-4ed3be2f688c/				
/experiments/ENCSR307PZR/	ENCSR307PZR	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219671	human_brain_Rush ID_E8505753_BS213_ENC4_cDNA768	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF404AQE/,/files/ENCFF302RAW/,/files/ENCFF427HUL/,/files/ENCFF935QBK/,/files/ENCFF160YNN/,/files/ENCFF172QIO/,/files/ENCFF856GYN/,/files/ENCFF097ORP/,/files/ENCFF611BJS/,/files/ENCFF244BBE/	/disease-series/ENCSR660WXG/	ENCBS481KCJ	1	1		Homo sapiens	adult	90 or above years												/replicates/855aa8fd-f470-4c23-a316-837c4ac5bb7c/				
/experiments/ENCSR693CVD/	ENCSR693CVD	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219644	human_brain_Rush ID_E7763031_BS210_ENC4_cDNA765	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF712YJJ/,/files/ENCFF092EMR/,/files/ENCFF656TJA/,/files/ENCFF285PGS/,/files/ENCFF973XWY/,/files/ENCFF046CFH/,/files/ENCFF706ULG/,/files/ENCFF714XJN/,/files/ENCFF356QWC/,/files/ENCFF724SPK/	/disease-series/ENCSR580PIT/	ENCBS368BJM	1	1		Homo sapiens	adult	90 or above years												/replicates/4f7ae4f2-a3ef-4601-bbb6-bc9be5130359/				
/experiments/ENCSR776PQP/	ENCSR776PQP	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219723	human_brain_Rush ID_E8392249_BS212_ENC4_cDNA767	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF002QSJ/,/files/ENCFF870FXA/,/files/ENCFF322YIU/,/files/ENCFF585YXE/,/files/ENCFF304JRT/,/files/ENCFF989TGW/,/files/ENCFF464HNU/,/files/ENCFF310KSP/,/files/ENCFF668ORE/,/files/ENCFF646OAG/	/disease-series/ENCSR636FTU/	ENCBS322OXY	1	1		Homo sapiens	adult	90 or above years												/replicates/1ef9e42a-b503-4733-be69-dddb98af2b91/				
/experiments/ENCSR735JKB/	ENCSR735JKB	RNA-seq	total RNA-seq				Homo sapiens HFFc6	HFFc6	GEO:GSE188028	Clonal line 6 derived from hTert immortalized HFF 7 minute fragmentation	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF837UEC/,/files/ENCFF470LXI/,/files/ENCFF287IAC/,/files/ENCFF588FMA/,/files/ENCFF481GCF/,/files/ENCFF873RVY/,/files/ENCFF220YBB/,/files/ENCFF101UGF/,/files/ENCFF997RHB/,/files/ENCFF220DKT/,/files/ENCFF929WCF/,/files/ENCFF381OAF/,/files/ENCFF262XNE/,/files/ENCFF549CQZ/,/files/ENCFF885ESI/,/files/ENCFF986EEY/,/files/ENCFF934JZZ/,/files/ENCFF936NNF/,/files/ENCFF090HMK/,/files/ENCFF035XRV/		ENCBS252IDB,ENCBS508JLR	1,2	1		Homo sapiens	newborn	0 years												/replicates/d936cdaa-7815-4f98-90e1-56c893c7c376/,/replicates/b82392a9-2118-428f-a218-a1418435e655/				
/experiments/ENCSR648YUM/	ENCSR648YUM	RNA-seq	total RNA-seq				Homo sapiens placenta tissue female embryo	placenta	GEO:GSE177675	Stam Placenta 11012	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF337WEF/,/files/ENCFF588UTO/,/files/ENCFF570HXT/,/files/ENCFF540EBW/,/files/ENCFF196UHI/,/files/ENCFF998VIB/,/files/ENCFF741NOM/,/files/ENCFF391HUD/,/files/ENCFF399DLW/,/files/ENCFF764DSQ/,/files/ENCFF648AJN/		ENCBS604CSM	1	1		Homo sapiens	embryonic													/replicates/3f198cf3-39a7-4f09-89de-526a8608b238/				
/experiments/ENCSR336VTK/	ENCSR336VTK	RNA-seq	total RNA-seq				Homo sapiens T-cell female adult (33 years)	T-cell	GEO:GSE175177	Allcells13168 inactive T-cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF809CDQ/,/files/ENCFF948PQF/,/files/ENCFF481QOS/,/files/ENCFF145KJO/,/files/ENCFF759FCD/,/files/ENCFF655BQI/,/files/ENCFF090XWE/,/files/ENCFF022BHB/,/files/ENCFF896UEY/,/files/ENCFF963ACP/,/files/ENCFF347ILC/,/files/ENCFF663BRL/,/files/ENCFF033WAD/,/files/ENCFF830SAW/,/files/ENCFF994HKO/,/files/ENCFF414QHJ/,/files/ENCFF972WIL/,/files/ENCFF762DKI/,/files/ENCFF835XJC/,/files/ENCFF344GFR/,/files/ENCFF561FRV/,/files/ENCFF636TVW/		ENCBS873TGL	1	1,2		Homo sapiens	adult	33 years												/replicates/1dd9ab81-22b5-467d-bc94-f9f4625028e2/,/replicates/65a7eb0c-cbb6-4ff6-92f2-969c89b65ad0/				
/experiments/ENCSR201XOZ/	ENCSR201XOZ	RNA-seq	total RNA-seq				Homo sapiens adrenal gland tissue female child (16 years)	adrenal gland	GEO:GSE175085	W62_adrenal_gland	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF268IFI/,/files/ENCFF163WIZ/,/files/ENCFF679WJV/,/files/ENCFF562TPO/,/files/ENCFF388ZFO/,/files/ENCFF795GON/,/files/ENCFF290PRJ/,/files/ENCFF742YIT/,/files/ENCFF272FSE/,/files/ENCFF539KXZ/,/files/ENCFF635VHI/		ENCBS928RWN	1	1		Homo sapiens	child	16 years												/replicates/f50daf0e-88d7-41e9-bb45-b2a0440a2b2e/				
/experiments/ENCSR245ATJ/	ENCSR245ATJ	RNA-seq	total RNA-seq				Homo sapiens HepG2	HepG2	GEO:GSE175126	HepG2_rep2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF660EXG/,/files/ENCFF991LOA/,/files/ENCFF863QWG/,/files/ENCFF742JXC/,/files/ENCFF241KIB/,/files/ENCFF215BFI/,/files/ENCFF908VIH/,/files/ENCFF063QBE/,/files/ENCFF878MHG/,/files/ENCFF463TZA/,/files/ENCFF035OXV/		ENCBS365LJQ	1	1		Homo sapiens	child	15 years												/replicates/9031564e-4a07-4878-9c72-fa3e8d746bf6/				
/experiments/ENCSR318WUN/	ENCSR318WUN	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219679	human_brain_Rush ID_E3616882_BS195_ENC4_cDNA750	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF485HAW/,/files/ENCFF208VOP/,/files/ENCFF970EWT/,/files/ENCFF551ZOT/,/files/ENCFF673EBK/,/files/ENCFF644KEP/,/files/ENCFF443PUM/,/files/ENCFF652TEV/,/files/ENCFF225RKJ/,/files/ENCFF208BNN/	/disease-series/ENCSR945HTR/	ENCBS301QVL	1	1		Homo sapiens	adult	90 or above years												/replicates/12140e3e-6d72-4e28-bcde-7b5bd083afd5/				
/experiments/ENCSR339GOD/	ENCSR339GOD	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219709	human_brain_Rush ID_E5352389_BS201_ENC4_cDNA756	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF109YCF/,/files/ENCFF919EQK/,/files/ENCFF891NHR/,/files/ENCFF985ZRC/,/files/ENCFF377QZF/,/files/ENCFF665GSX/,/files/ENCFF016HLR/,/files/ENCFF417KLH/,/files/ENCFF584SUQ/,/files/ENCFF126LTZ/	/disease-series/ENCSR678EYI/	ENCBS036MOJ	1	1		Homo sapiens	adult	90 or above years												/replicates/0c2467a8-91ea-4916-a74d-9cee18c89273/				
/experiments/ENCSR149AHS/	ENCSR149AHS	RNA-seq	total RNA-seq				Homo sapiens posterior vena cava tissue female adult (59 years)	posterior vena cava	GEO:GSE175018	w73_posterior_vena_cava	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF180MTM/,/files/ENCFF561ZTT/,/files/ENCFF390XUH/,/files/ENCFF818JIO/,/files/ENCFF353AFV/,/files/ENCFF557RNH/,/files/ENCFF658HZH/,/files/ENCFF509OMC/,/files/ENCFF529JDL/,/files/ENCFF928OOJ/		ENCBS892JRQ	1	1		Homo sapiens	adult	59 years												/replicates/2794bbf0-e5b8-499b-ba63-818c0750cd3d/				
/experiments/ENCSR184LTL/	ENCSR184LTL	RNA-seq	total RNA-seq				Homo sapiens mucosa of descending colon tissue female adult (61 years)	mucosa of descending colon	GEO:GSE175066	w80_mucosa_of_descending_colon	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF854BSK/,/files/ENCFF856KIP/,/files/ENCFF862VDV/,/files/ENCFF003XBN/,/files/ENCFF168DWQ/,/files/ENCFF831HCQ/,/files/ENCFF837ZJA/,/files/ENCFF920PNV/,/files/ENCFF212LXF/,/files/ENCFF168MDJ/		ENCBS825BLU	1	1		Homo sapiens	adult	61 years												/replicates/8ed750ab-242b-406e-9c6f-ec96f22fc094/				
/experiments/ENCSR867WQC/	ENCSR867WQC	RNA-seq	total RNA-seq				Homo sapiens right cardiac atrium tissue male adult (40 years)	right cardiac atrium	GEO:GSE175276	w76_right_cardiac_atrium	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF426FVC/,/files/ENCFF826BEQ/,/files/ENCFF574QLQ/,/files/ENCFF549EOL/,/files/ENCFF545SNN/,/files/ENCFF855PNF/,/files/ENCFF858QRQ/,/files/ENCFF256GON/,/files/ENCFF125QMD/,/files/ENCFF598APZ/		ENCBS966NKN	1	1		Homo sapiens	adult	40 years												/replicates/2ddcfd61-47d2-4aa8-9596-30d6b65a8889/				
/experiments/ENCSR266PVZ/	ENCSR266PVZ	RNA-seq	total RNA-seq				Homo sapiens right cardiac atrium tissue female adult (46 years)	right cardiac atrium	GEO:GSE175143	w72_right_cardiac_atrium	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF258ANH/,/files/ENCFF474WFJ/,/files/ENCFF478OYU/,/files/ENCFF414UEI/,/files/ENCFF413SRR/,/files/ENCFF535JDP/,/files/ENCFF810KRH/,/files/ENCFF434VRE/,/files/ENCFF821AMY/,/files/ENCFF757SAR/		ENCBS341KAA	1	1		Homo sapiens	adult	46 years												/replicates/feb774bc-7168-49e7-bbac-9b7cd271ffd6/				
/experiments/ENCSR579BDN/	ENCSR579BDN	RNA-seq	total RNA-seq				Homo sapiens pancreas tissue female adult (41 years)	pancreas	GEO:GSE174915	w61_pancreas	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF788FRD/,/files/ENCFF033ZKJ/,/files/ENCFF288NWG/,/files/ENCFF183HMG/,/files/ENCFF765XAK/,/files/ENCFF114XMV/,/files/ENCFF836SJT/,/files/ENCFF570OMN/,/files/ENCFF894NGM/,/files/ENCFF764GBM/	/reference-epigenomes/ENCSR258LWZ/	ENCBS193UJO	1	1		Homo sapiens	adult	41 years												/replicates/bd1fda18-f6cc-40a1-9b6d-1f9874b45af6/				
/experiments/ENCSR773COB/	ENCSR773COB	RNA-seq	total RNA-seq				Homo sapiens left colon tissue female adult (46 years)	left colon	GEO:GSE175119	w72_left_colon	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF287FKS/,/files/ENCFF149QMG/,/files/ENCFF209QHS/,/files/ENCFF485HEG/,/files/ENCFF996NCW/,/files/ENCFF720ZKE/,/files/ENCFF270YAA/,/files/ENCFF515TSE/,/files/ENCFF258ISN/,/files/ENCFF508PCH/		ENCBS009KPO	1	1		Homo sapiens	adult	46 years												/replicates/ba66ab51-b675-4367-ba03-3f00ad43be60/				
/experiments/ENCSR674KHG/	ENCSR674KHG	RNA-seq	total RNA-seq				Homo sapiens mucosa of descending colon tissue male adult (40 years)	mucosa of descending colon	GEO:GSE175049	w76_mucosa_of_descending_colon	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF134IHT/,/files/ENCFF688QOM/,/files/ENCFF903VZZ/,/files/ENCFF985BPB/,/files/ENCFF555KPP/,/files/ENCFF069RQE/,/files/ENCFF117PFI/,/files/ENCFF032IYR/,/files/ENCFF990PTY/,/files/ENCFF180ACE/		ENCBS105TFS	1	1		Homo sapiens	adult	40 years												/replicates/24cc7be2-ed85-4dfd-8959-ee467c689047/				
/experiments/ENCSR413QAL/	ENCSR413QAL	RNA-seq	total RNA-seq				Homo sapiens osteocyte	osteocyte	GEO:GSE175236	H9 derived osteocytes	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF089GZE/,/files/ENCFF716ORU/,/files/ENCFF542PGF/,/files/ENCFF301PAM/,/files/ENCFF881PSI/,/files/ENCFF871JUN/,/files/ENCFF591MXM/,/files/ENCFF915FQW/,/files/ENCFF852HOG/,/files/ENCFF287KKO/,/files/ENCFF092QIW/,/files/ENCFF492ONX/,/files/ENCFF730QUO/,/files/ENCFF847KND/,/files/ENCFF823JWL/,/files/ENCFF651MIF/,/files/ENCFF724BRZ/,/files/ENCFF541YUN/,/files/ENCFF824BTM/,/files/ENCFF486HOW/,/files/ENCFF670JLR/,/files/ENCFF409WLD/		ENCBS034WOR,ENCBS572IFJ	1,2	1		Homo sapiens	embryonic	5 days												/replicates/955496d4-8d52-479f-98de-63b912fe3407/,/replicates/a3e24cec-1f52-46cb-9f0f-357be7fb369e/				
/experiments/ENCSR816IZA/	ENCSR816IZA	RNA-seq	total RNA-seq				Homo sapiens upper lobe of right lung tissue male adult (60 years)	upper lobe of right lung	GEO:GSE175218	w78_upper_lobe_of_right_lung	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF838EAG/,/files/ENCFF913RSU/,/files/ENCFF118YUM/,/files/ENCFF624JMZ/,/files/ENCFF367UDO/,/files/ENCFF740HBZ/,/files/ENCFF300TAT/,/files/ENCFF103JDQ/,/files/ENCFF161SBR/,/files/ENCFF444HUP/		ENCBS496CPG	1	1		Homo sapiens	adult	60 years												/replicates/2a7f8341-6c68-43cd-a0a4-2fe3338bfe4e/				
/experiments/ENCSR410MSS/	ENCSR410MSS	RNA-seq	total RNA-seq				Homo sapiens left lung tissue female child (16 years)	left lung	GEO:GSE175234	w62_left_lung	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF886GEY/,/files/ENCFF759RCN/,/files/ENCFF107HIR/,/files/ENCFF582MPN/,/files/ENCFF629ZBA/,/files/ENCFF785SZL/,/files/ENCFF808KRP/,/files/ENCFF828GGZ/,/files/ENCFF876PQO/,/files/ENCFF717THO/	/reference-epigenomes/ENCSR678SBC/	ENCBS725WGH	1	1		Homo sapiens	child	16 years												/replicates/a1c1fc2c-4702-4c43-bace-8e614441aff4/				
/experiments/ENCSR761SHI/	ENCSR761SHI	RNA-seq	total RNA-seq				Homo sapiens neural crest cell	neural crest cell	GEO:GSE175114	H9 derived neural crest cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF656QYW/,/files/ENCFF015WHD/,/files/ENCFF877TOU/,/files/ENCFF199EWJ/,/files/ENCFF069HBW/,/files/ENCFF503KKJ/,/files/ENCFF131NZQ/,/files/ENCFF024MEB/,/files/ENCFF573VXW/,/files/ENCFF007VWU/,/files/ENCFF814BZJ/,/files/ENCFF009IIO/,/files/ENCFF045YXS/,/files/ENCFF219PSJ/,/files/ENCFF961OQN/,/files/ENCFF202KLV/,/files/ENCFF684BKA/,/files/ENCFF285YYY/,/files/ENCFF290ZZQ/,/files/ENCFF660YDL/,/files/ENCFF291DRO/,/files/ENCFF786HWK/		ENCBS200JOD,ENCBS417JEU	1,2	1		Homo sapiens	embryonic	5 days												/replicates/9ef60a4a-5769-4b15-8820-f9d86e38770c/,/replicates/506b1db4-8af2-4c54-9c71-9009fd7ef4d9/				
/experiments/ENCSR825UXP/	ENCSR825UXP	RNA-seq	total RNA-seq				Homo sapiens lower lobe of right lung tissue male adult (60 years)	lower lobe of right lung	GEO:GSE175238	w78_lower_lobe_of_right_lung	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF176RDU/,/files/ENCFF469SUX/,/files/ENCFF201DYZ/,/files/ENCFF318QXM/,/files/ENCFF577ZXA/,/files/ENCFF578EXD/,/files/ENCFF642SDQ/,/files/ENCFF480KNS/,/files/ENCFF703XZZ/,/files/ENCFF086CSW/		ENCBS870VUM	1	1		Homo sapiens	adult	60 years												/replicates/7ab811a5-e49c-44c7-b22c-27ce6fec579c/				
/experiments/ENCSR355JZC/	ENCSR355JZC	RNA-seq	total RNA-seq				Homo sapiens MCF-7	MCF-7	GEO:GSE175204	MCF-7_rep2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF136ANW/,/files/ENCFF913EPK/,/files/ENCFF301XEH/,/files/ENCFF289IJV/,/files/ENCFF371BBE/,/files/ENCFF904SFY/,/files/ENCFF704MJP/,/files/ENCFF162JXM/,/files/ENCFF992CSD/,/files/ENCFF721BRA/,/files/ENCFF482JVG/	/reference-epigenomes/ENCSR247DVY/	ENCBS734JMT	1	1		Homo sapiens	adult	69 years												/replicates/98bc072c-f130-480c-ae4d-222572a0c8d0/				
/experiments/ENCSR942YMN/	ENCSR942YMN	RNA-seq	total RNA-seq				Homo sapiens placenta tissue male embryo	placenta	GEO:GSE177910	Stam Placenta 11010	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF560XWN/,/files/ENCFF036SUL/,/files/ENCFF413WXI/,/files/ENCFF933SBA/,/files/ENCFF649DMI/,/files/ENCFF593YYN/,/files/ENCFF954SVN/,/files/ENCFF734HKW/,/files/ENCFF002NOM/,/files/ENCFF857IVD/,/files/ENCFF811ROM/		ENCBS111SJN	1	1		Homo sapiens	embryonic													/replicates/442ef181-ec8a-4216-9c28-6b211db9111e/				
/experiments/ENCSR420YFF/	ENCSR420YFF	RNA-seq	total RNA-seq				Homo sapiens placenta tissue female embryo	placenta	GEO:GSE177198	Stam Placenta 11007	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF295DAQ/,/files/ENCFF087NWY/,/files/ENCFF752HMF/,/files/ENCFF684QVX/,/files/ENCFF517AWK/,/files/ENCFF933NJD/,/files/ENCFF074BPP/,/files/ENCFF581PRF/,/files/ENCFF843JTV/,/files/ENCFF612QTG/,/files/ENCFF459HRW/		ENCBS753NFC	1	1		Homo sapiens	embryonic													/replicates/6edee1e2-c0b0-439b-bae9-4b506965ee1f/				
/experiments/ENCSR003BTD/	ENCSR003BTD	RNA-seq	total RNA-seq				Homo sapiens adrenal gland tissue female adult (47 years)	adrenal gland	GEO:GSE174871	W71_adrenal_gland	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF348FKC/,/files/ENCFF360KCH/,/files/ENCFF357VZF/,/files/ENCFF075ZYH/,/files/ENCFF941JSM/,/files/ENCFF792KTB/,/files/ENCFF966CZY/,/files/ENCFF516JKF/,/files/ENCFF438PDC/,/files/ENCFF636NTO/,/files/ENCFF594GMU/		ENCBS450CEG	1	1		Homo sapiens	adult	47 years												/replicates/9b440eb5-e52d-4306-bd3d-d1a0202cfab4/				
/experiments/ENCSR140DCD/	ENCSR140DCD	RNA-seq	total RNA-seq				Homo sapiens ovary tissue female adult (46 years)	ovary	GEO:GSE175012	W72_ovary	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF955VZG/,/files/ENCFF628JXI/,/files/ENCFF882DLG/,/files/ENCFF372SLD/,/files/ENCFF395IXB/,/files/ENCFF288QKP/,/files/ENCFF433FOV/,/files/ENCFF105TXB/,/files/ENCFF912RAP/,/files/ENCFF587GWC/,/files/ENCFF809UII/		ENCBS598ITE	1	1		Homo sapiens	adult	46 years												/replicates/53a08d17-1041-4907-9e46-e3663c808bf0/				
/experiments/ENCSR797RXV/	ENCSR797RXV	RNA-seq	total RNA-seq				Homo sapiens IMR-90	IMR-90	GEO:GSE175179	IMR90_rep2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF764VXI/,/files/ENCFF095PBU/,/files/ENCFF027FUC/,/files/ENCFF028ZTZ/,/files/ENCFF722TDX/,/files/ENCFF543PFP/,/files/ENCFF718UDS/,/files/ENCFF123WAN/,/files/ENCFF631TLB/,/files/ENCFF928LTR/,/files/ENCFF325KTI/		ENCBS648NSQ	1	1		Homo sapiens	embryonic	16 weeks												/replicates/fbbc7e30-4a08-48d3-989c-54a8578f5a1e/				
/experiments/ENCSR733JBX/	ENCSR733JBX	RNA-seq	total RNA-seq				Homo sapiens progenitor cell of endocrine pancreas	progenitor cell of endocrine pancreas	GEO:GSE175092	H9 derived pancreatic progenitor cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF088OGS/,/files/ENCFF787LZG/,/files/ENCFF703MTQ/,/files/ENCFF887IKO/,/files/ENCFF456NAB/,/files/ENCFF913EPA/,/files/ENCFF964RMT/,/files/ENCFF111ORO/,/files/ENCFF278ZDJ/,/files/ENCFF549QGC/,/files/ENCFF654VWT/,/files/ENCFF225CYB/,/files/ENCFF654AKX/,/files/ENCFF374WZC/,/files/ENCFF140AJQ/,/files/ENCFF779GGQ/,/files/ENCFF572NDL/,/files/ENCFF411UJX/,/files/ENCFF471UTY/,/files/ENCFF251YPS/,/files/ENCFF690JFM/,/files/ENCFF447AFW/		ENCBS832MSN,ENCBS825BIV	1,2	1		Homo sapiens	embryonic	5 days												/replicates/f0a624e5-e17c-4b5b-9d50-19d75440a2e7/,/replicates/eab31375-749f-40ac-9e53-d4d8a858db7c/				
/experiments/ENCSR631NUQ/	ENCSR631NUQ	RNA-seq	total RNA-seq				Homo sapiens sciatic nerve tissue female adult (41 years)	sciatic nerve	GEO:GSE175005	w61_sciatic_nerve	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF955DLR/,/files/ENCFF744APZ/,/files/ENCFF879IIJ/,/files/ENCFF201TKJ/,/files/ENCFF932PGT/,/files/ENCFF296HLN/,/files/ENCFF260VRG/,/files/ENCFF404ODY/,/files/ENCFF142ZMY/,/files/ENCFF635PBX/		ENCBS402EUY	1	1		Homo sapiens	adult	41 years												/replicates/5ed290e0-bb87-4720-b5b9-cecc40b02ea7/				
/experiments/ENCSR915EBZ/	ENCSR915EBZ	RNA-seq	total RNA-seq				Homo sapiens heart right ventricle tissue male adult (40 years)	heart right ventricle	GEO:GSE175322	w76_heart_right_ventricle	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF518ZJI/,/files/ENCFF327HID/,/files/ENCFF043VUO/,/files/ENCFF430SUC/,/files/ENCFF208LKU/,/files/ENCFF096DSY/,/files/ENCFF821VVG/,/files/ENCFF277MFU/,/files/ENCFF450DAU/,/files/ENCFF852AXL/		ENCBS632QXG	1	1		Homo sapiens	adult	40 years												/replicates/edec3db1-5978-4eb3-beb7-3ab5c5d7c3f4/				
/experiments/ENCSR323GUF/	ENCSR323GUF	RNA-seq	total RNA-seq				Homo sapiens right lobe of liver tissue female adult (47 years)	right lobe of liver	GEO:GSE175169	w63_right_lobe_of_liver	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF038XGR/,/files/ENCFF016TZA/,/files/ENCFF892XEV/,/files/ENCFF119SVC/,/files/ENCFF651XQB/,/files/ENCFF701OLG/,/files/ENCFF383KWZ/,/files/ENCFF453NVY/,/files/ENCFF321WIO/,/files/ENCFF951XEI/		ENCBS768CAB	1	1		Homo sapiens	adult	47 years												/replicates/255c1eeb-c15f-4089-a758-4972acb972a6/				
