File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF119FZL	tsv	tsv		gene quantifications	GRCh38	ENCSR652PHZ	total RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0002079	left cardiac atrium	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF284CVO/	11041343	ENCODE Processing Pipeline	adaff7b36da2f08f6644c66a71d6689c		https://www.encodeproject.org/files/ENCFF119FZL/@@download/ENCFF119FZL.tsv	V29			released	s3://encode-public/2020/11/03/f95d6d28-36a8-4b69-aa34-d9a21f8ec2cf/ENCFF119FZL.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/f95d6d28-36a8-4b69-aa34-d9a21f8ec2cf/ENCFF119FZL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF155ZUU	tsv	tsv		gene quantifications	GRCh38	ENCSR129VBC	total RNA-seq	/human-donors/ENCDO336AAA/	CL:0000127	astrocyte	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				2	2_1							/files/ENCFF285DRD/, /files/ENCFF329XZD/	11049242	ENCODE Processing Pipeline	51bd48ecb3c41f9687df6858fd815d98		https://www.encodeproject.org/files/ENCFF155ZUU/@@download/ENCFF155ZUU.tsv	V29			released	s3://encode-public/2021/03/05/89b66b8f-83a6-4498-80cf-02c248d15cb5/ENCFF155ZUU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/89b66b8f-83a6-4498-80cf-02c248d15cb5/ENCFF155ZUU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF993LWR	tsv	tsv		gene quantifications	GRCh38	ENCSR129VBC	total RNA-seq	/human-donors/ENCDO336AAA/	CL:0000127	astrocyte	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF102YMH/	11039475	ENCODE Processing Pipeline	d2c8b5e11782ccf7efa8fa05d2eaafdb		https://www.encodeproject.org/files/ENCFF993LWR/@@download/ENCFF993LWR.tsv	V29			released	s3://encode-public/2021/03/05/a81ba017-789c-4cce-bb9f-2d0eb97face1/ENCFF993LWR.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/a81ba017-789c-4cce-bb9f-2d0eb97face1/ENCFF993LWR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF952GZT	tsv	tsv		gene quantifications	GRCh38	ENCSR130TZW	total RNA-seq	/human-donors/ENCDO528BHB/	UBERON:0001072	posterior vena cava	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF728EMH/, /files/ENCFF285DRD/	11024837	ENCODE Processing Pipeline	d54eb769bb745a3669236346e84b8bcf		https://www.encodeproject.org/files/ENCFF952GZT/@@download/ENCFF952GZT.tsv	V29			released	s3://encode-public/2020/11/03/de61576a-4922-4273-b907-2df801bc228d/ENCFF952GZT.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/de61576a-4922-4273-b907-2df801bc228d/ENCFF952GZT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF285AKX	tsv	tsv		gene quantifications	GRCh38	ENCSR516BJM	total RNA-seq	/human-donors/ENCDO575EGL/	UBERON:0000317	colonic mucosa	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF759ZHJ/, /files/ENCFF285DRD/	11041550	ENCODE Processing Pipeline	9e896de2b27dc62c098bec72cfd63083		https://www.encodeproject.org/files/ENCFF285AKX/@@download/ENCFF285AKX.tsv	V29			released	s3://encode-public/2020/10/30/f1229e27-2f5e-42b4-935c-96d0a4d11b71/ENCFF285AKX.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/f1229e27-2f5e-42b4-935c-96d0a4d11b71/ENCFF285AKX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF054ADN	tsv	tsv		gene quantifications	GRCh38	ENCSR774MGO	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				3	3_1							/files/ENCFF285DRD/, /files/ENCFF787IOD/	11035568	ENCODE Processing Pipeline	6a9f6ab82bb3de49575f6f92c4f3a374		https://www.encodeproject.org/files/ENCFF054ADN/@@download/ENCFF054ADN.tsv	V29			released	s3://encode-public/2021/03/05/c710d141-3d93-40d6-92f8-51b4047aff02/ENCFF054ADN.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/c710d141-3d93-40d6-92f8-51b4047aff02/ENCFF054ADN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF496AMJ	tsv	tsv		gene quantifications	GRCh38	ENCSR774MGO	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF170WRI/	11023642	ENCODE Processing Pipeline	c08a769974847f5b2a638199a2183986		https://www.encodeproject.org/files/ENCFF496AMJ/@@download/ENCFF496AMJ.tsv	V29			released	s3://encode-public/2021/03/05/89d4b039-900d-4735-821b-7779f51442bc/ENCFF496AMJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/89d4b039-900d-4735-821b-7779f51442bc/ENCFF496AMJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF217MKR	tsv	tsv		gene quantifications	GRCh38	ENCSR774MGO	total RNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				2	2_1							/files/ENCFF713ECM/, /files/ENCFF285DRD/	11056988	ENCODE Processing Pipeline	e91d8d5c80f7a3d4daa33f2adfea2dfd		https://www.encodeproject.org/files/ENCFF217MKR/@@download/ENCFF217MKR.tsv	V29			released	s3://encode-public/2021/03/05/10c02ae9-5795-4bb7-a7e4-f0b9afcb5aec/ENCFF217MKR.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/10c02ae9-5795-4bb7-a7e4-f0b9afcb5aec/ENCFF217MKR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF488KLW	tsv	tsv		gene quantifications	GRCh38	ENCSR523RGW	total RNA-seq	/human-donors/ENCDO528BHB/	UBERON:0001264	pancreas	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF655DEF/	11050145	ENCODE Processing Pipeline	f300f71504bbaff0444054260ae0809b		https://www.encodeproject.org/files/ENCFF488KLW/@@download/ENCFF488KLW.tsv	V29			released	s3://encode-public/2020/10/30/4f1e0e89-221f-4fc5-b6c0-7bbbbe1370cd/ENCFF488KLW.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/4f1e0e89-221f-4fc5-b6c0-7bbbbe1370cd/ENCFF488KLW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF003XKT	tsv	tsv		gene quantifications	GRCh38	ENCSR792OIJ	total RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				2	2_1							/files/ENCFF285DRD/, /files/ENCFF307PTO/	11055312	ENCODE Processing Pipeline	189e6c6a67b2f42a33aae5233a1f2820		https://www.encodeproject.org/files/ENCFF003XKT/@@download/ENCFF003XKT.tsv	V29			released	s3://encode-public/2020/11/04/e3c81dfd-d085-463c-bb8c-ed406bd0bb83/ENCFF003XKT.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/e3c81dfd-d085-463c-bb8c-ed406bd0bb83/ENCFF003XKT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF928NYA	tsv	tsv		gene quantifications	GRCh38	ENCSR792OIJ	total RNA-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF019HVZ/, /files/ENCFF285DRD/	11062490	ENCODE Processing Pipeline	79446135293c5462c7029e088a31b2ca		https://www.encodeproject.org/files/ENCFF928NYA/@@download/ENCFF928NYA.tsv	V29			released	s3://encode-public/2020/11/04/8409f07f-a1ac-42a6-96ef-7d6780c5af3a/ENCFF928NYA.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/8409f07f-a1ac-42a6-96ef-7d6780c5af3a/ENCFF928NYA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF859QWL	tsv	tsv		gene quantifications	GRCh38	ENCSR464VSR	total RNA-seq	/human-donors/ENCDO225QCT/	UBERON:0001987	placenta	tissue	Homo sapiens											RNA					reverse	2021-05-18	ENCODE				1	1_1							/files/ENCFF664HMS/, /files/ENCFF285DRD/	11037306	ENCODE Processing Pipeline	ae8bd6ed29208fd9c71ec3025e13a949		https://www.encodeproject.org/files/ENCFF859QWL/@@download/ENCFF859QWL.tsv	V29			released	s3://encode-public/2021/03/05/9bbcdf1d-af26-4deb-8f83-fdb201b95251/ENCFF859QWL.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/05/9bbcdf1d-af26-4deb-8f83-fdb201b95251/ENCFF859QWL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF056JMG	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF202JBZ/	11066579	ENCODE Processing Pipeline	41038b6b2054e1daf4331c38b91e3068		https://www.encodeproject.org/files/ENCFF056JMG/@@download/ENCFF056JMG.tsv	V29			released	s3://encode-public/2021/05/24/51fcdad5-4197-4fbd-abc3-973ec1ba0f0a/ENCFF056JMG.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/51fcdad5-4197-4fbd-abc3-973ec1ba0f0a/ENCFF056JMG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF652AFK	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_2							/files/ENCFF285DRD/, /files/ENCFF967CXT/	11058390	ENCODE Processing Pipeline	683acbaea8a3797cfea2b87263556523		https://www.encodeproject.org/files/ENCFF652AFK/@@download/ENCFF652AFK.tsv	V29			released	s3://encode-public/2021/05/24/c2574517-256b-44d7-bbf2-797547d7599b/ENCFF652AFK.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/c2574517-256b-44d7-bbf2-797547d7599b/ENCFF652AFK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF187OSO	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		3	3_1							/files/ENCFF285DRD/, /files/ENCFF968OGR/	11057686	ENCODE Processing Pipeline	f2481edc5439a1040dbec2115d7b7cf1		https://www.encodeproject.org/files/ENCFF187OSO/@@download/ENCFF187OSO.tsv	V29			released	s3://encode-public/2021/05/24/4f4e2f06-8958-4c5b-8d07-14a041b3a4d5/ENCFF187OSO.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/4f4e2f06-8958-4c5b-8d07-14a041b3a4d5/ENCFF187OSO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF734MHI	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		3	3_2							/files/ENCFF285DRD/, /files/ENCFF348DZV/	11066644	ENCODE Processing Pipeline	0a68f809dc7cb9f5ea54e407297763f2		https://www.encodeproject.org/files/ENCFF734MHI/@@download/ENCFF734MHI.tsv	V29			released	s3://encode-public/2021/05/24/bed13829-c4a5-427c-b868-3d13110fad7c/ENCFF734MHI.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/bed13829-c4a5-427c-b868-3d13110fad7c/ENCFF734MHI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF320RSO	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		2	2_1							/files/ENCFF285DRD/, /files/ENCFF646KOM/	11060062	ENCODE Processing Pipeline	be4866cf5074e654b0dcec05bb174666		https://www.encodeproject.org/files/ENCFF320RSO/@@download/ENCFF320RSO.tsv	V29			released	s3://encode-public/2021/05/24/4f35133e-ea5e-4f35-b645-ab951eeba3b5/ENCFF320RSO.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/4f35133e-ea5e-4f35-b645-ab951eeba3b5/ENCFF320RSO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF752KIC	tsv	tsv		gene quantifications	GRCh38	ENCSR841QAC	total RNA-seq	/human-donors/ENCDO737WWC/	EFO:0009318	HFFc6	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-06-17	ENCODE		chemical (NEBNext Ultra II Directional)		2	2_2							/files/ENCFF285DRD/, /files/ENCFF505LBR/	11059519	ENCODE Processing Pipeline	213c7aae262605c17864d5493471ad03		https://www.encodeproject.org/files/ENCFF752KIC/@@download/ENCFF752KIC.tsv	V29			released	s3://encode-public/2021/05/24/7adc8296-c6cb-4d2b-babf-413e2826ccd1/ENCFF752KIC.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/7adc8296-c6cb-4d2b-babf-413e2826ccd1/ENCFF752KIC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF084FUG	tsv	tsv		gene quantifications	GRCh38	ENCSR151NGC	total RNA-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF619KJW/	11052854	ENCODE Processing Pipeline	341990533c0584ddb0682452a1be10e0		https://www.encodeproject.org/files/ENCFF084FUG/@@download/ENCFF084FUG.tsv	V29			released	s3://encode-public/2020/10/30/f1500f62-ba2f-467e-a353-9d3f108c86e1/ENCFF084FUG.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/f1500f62-ba2f-467e-a353-9d3f108c86e1/ENCFF084FUG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released		unreplicated experiment	
ENCFF296APA	tsv	tsv		gene quantifications	GRCh38	ENCSR357BYU	total RNA-seq	/human-donors/ENCDO757VPQ/	UBERON:0001115	left lobe of liver	tissue	Homo sapiens											RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF484WSC/, /files/ENCFF285DRD/	11043500	ENCODE Processing Pipeline	a1a0885f92949a069a6d27ba3d79eef7		https://www.encodeproject.org/files/ENCFF296APA/@@download/ENCFF296APA.tsv	V29			released	s3://encode-public/2020/10/30/b9fa467c-8bd0-4001-a825-54e582ae3537/ENCFF296APA.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/b9fa467c-8bd0-4001-a825-54e582ae3537/ENCFF296APA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF440HGB	tsv	tsv		gene quantifications	GRCh38	ENCSR837VMK	total RNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF945BAH/	11036306	ENCODE Processing Pipeline	722ee126d04fc79cee6d49f51fa5c917		https://www.encodeproject.org/files/ENCFF440HGB/@@download/ENCFF440HGB.tsv	V29			released	s3://encode-public/2020/11/03/e61f2974-09f2-46e9-98cb-d3009fa1e82c/ENCFF440HGB.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/e61f2974-09f2-46e9-98cb-d3009fa1e82c/ENCFF440HGB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF740CHD	tsv	tsv		gene quantifications	GRCh38	ENCSR993IPO	total RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002079	left cardiac atrium	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF846XID/, /files/ENCFF285DRD/	11046139	ENCODE Processing Pipeline	94371f6ddc7298da5a2315a5a180c1a2		https://www.encodeproject.org/files/ENCFF740CHD/@@download/ENCFF740CHD.tsv	V29			released	s3://encode-public/2020/11/03/6e870e02-029e-4215-a76d-2abcaa8dc467/ENCFF740CHD.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/6e870e02-029e-4215-a76d-2abcaa8dc467/ENCFF740CHD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF238QSB	tsv	tsv		gene quantifications	GRCh38	ENCSR900DUO	total RNA-seq	/human-donors/ENCDO299FMV/	NTR:0000537	activated T-cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads, Interleukin-2	50 U/mL	4 hour								RNA					reverse	2021-01-04	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF788RKF/	11056534	ENCODE Processing Pipeline	82d53eb951b0b480a9746606aeffaa69		https://www.encodeproject.org/files/ENCFF238QSB/@@download/ENCFF238QSB.tsv	V29			released	s3://encode-public/2020/10/30/4c7231e5-10ec-4cf4-9a75-355083ecf4fe/ENCFF238QSB.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/10/30/4c7231e5-10ec-4cf4-9a75-355083ecf4fe/ENCFF238QSB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF447JQZ	tsv	tsv		gene quantifications	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		3	3_1							/files/ENCFF083MBM/, /files/ENCFF285DRD/	11023458	ENCODE Processing Pipeline	8d67e43646902e9b4a3afbe9a8a4af68		https://www.encodeproject.org/files/ENCFF447JQZ/@@download/ENCFF447JQZ.tsv	V29			released	s3://encode-public/2020/11/04/a15ee191-55ad-414a-ad17-62e22678263b/ENCFF447JQZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/a15ee191-55ad-414a-ad17-62e22678263b/ENCFF447JQZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF717IGS	tsv	tsv		gene quantifications	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF572MBX/, /files/ENCFF285DRD/	11022257	ENCODE Processing Pipeline	7b99367f84a8559e27b5ec35efb444c1		https://www.encodeproject.org/files/ENCFF717IGS/@@download/ENCFF717IGS.tsv	V29			released	s3://encode-public/2020/11/04/595ffc8a-332c-43c7-bc5c-8f8a1e42724b/ENCFF717IGS.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/595ffc8a-332c-43c7-bc5c-8f8a1e42724b/ENCFF717IGS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF036UCM	tsv	tsv		gene quantifications	GRCh38	ENCSR559HWG	total RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		2	2_1							/files/ENCFF285DRD/, /files/ENCFF008CMD/	11027536	ENCODE Processing Pipeline	0c14f9c4016b314f4fe2cf0d77ebed1e		https://www.encodeproject.org/files/ENCFF036UCM/@@download/ENCFF036UCM.tsv	V29			released	s3://encode-public/2020/11/04/21645e79-cf65-403a-ac4d-465ef2975c83/ENCFF036UCM.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/21645e79-cf65-403a-ac4d-465ef2975c83/ENCFF036UCM.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF993QRD	tsv	tsv		gene quantifications	GRCh38	ENCSR853TXT	total RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF055NTY/	11046839	ENCODE Processing Pipeline	4b97457d29811a7001a0dbd9c753f5fa		https://www.encodeproject.org/files/ENCFF993QRD/@@download/ENCFF993QRD.tsv	V29			released	s3://encode-public/2020/11/03/d353a369-0a1d-4d9e-8074-5d51785406b5/ENCFF993QRD.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/03/d353a369-0a1d-4d9e-8074-5d51785406b5/ENCFF993QRD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF174OMR	tsv	tsv		gene quantifications	GRCh38	ENCSR895ZTB	total RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											RNA		Animal tissue kit (Norgen Biotek cat#: 25700)			reverse	2021-01-04	ENCODE		chemical (NEBNext Ultra II Directional)		1	1_1							/files/ENCFF285DRD/, /files/ENCFF736UWE/	11030508	ENCODE Processing Pipeline	11024dbfba206c3e1c9deeb058fc7e4d		https://www.encodeproject.org/files/ENCFF174OMR/@@download/ENCFF174OMR.tsv	V29			released	s3://encode-public/2020/11/04/b69b627d-4781-4d76-842b-f02fb19821bd/ENCFF174OMR.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/11/04/b69b627d-4781-4d76-842b-f02fb19821bd/ENCFF174OMR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 GRCh38 V29	released			
